Customer Id,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Cluster,Segment,Churned,Tenure
5758,338,1,279.9300079,5.82600010738045,0.6931471805599453,5.638105556101215,3,At Risk / Churned,1,0
5759,269,6,3784.2700576,5.598421958998375,1.9459101490553128,8.238872512758268,0,Loyal / High-Value,0,845
5760,134,4,1164.77999882,4.90527477843843,1.6094379124341005,7.061145668850789,0,Loyal / High-Value,0,990
5761,558,2,649.94001776,6.326149473155099,1.0986122886681098,6.478417499346035,3,At Risk / Churned,1,407
5762,220,7,4541.43008042,5.3981627015177525,2.079441541679836,8.42121740783926,0,Loyal / High-Value,0,887
5763,156,6,4045.58007235,5.056245805348308,1.9459101490553128,8.305627376791378,0,Loyal / High-Value,0,949
5764,142,6,3896.70009049,4.962844630259907,1.9459101490553128,8.268141937777099,0,Loyal / High-Value,0,573
5765,359,5,2501.79005822,5.886104031450156,1.791759469228055,7.825161411853253,0,Loyal / High-Value,1,675
5766,381,4,3299.64007968,5.945420608606575,1.6094379124341005,8.10187169218547,0,Loyal / High-Value,1,630
5767,208,6,2567.55007932,5.342334251964811,1.9459101490553128,7.851096847213842,0,Loyal / High-Value,0,603
5768,827,1,797.93002322,6.71901315438526,0.6931471805599453,6.68327336148032,3,At Risk / Churned,1,0
5769,137,3,2829.74005136,4.927253685157205,1.3862943611198906,7.94829345869888,0,Loyal / High-Value,0,911
5770,272,3,1829.80003352,5.60947179518496,1.3862943611198906,7.5125083270884225,3,At Risk / Churned,0,750
5771,1049,1,489.9600067,6.956545443151569,0.6931471805599453,6.196362671727575,3,At Risk / Churned,1,0
5772,704,6,2869.74005896,6.558197802812269,1.9459101490553128,7.962325135778231,0,Loyal / High-Value,1,340
5773,171,6,2589.7500764,5.147494476813453,1.9459101490553128,7.859702717553857,0,Loyal / High-Value,0,606
5774,195,5,2869.78005985,5.278114659230517,1.791759469228055,7.962339069680463,0,Loyal / High-Value,0,916
5775,195,7,4819.38006614,5.278114659230517,2.079441541679836,8.480608055832263,0,Loyal / High-Value,0,770
5776,425,5,2645.69005968,6.054439346269371,1.791759469228055,7.881065104204036,0,Loyal / High-Value,1,376
5777,171,5,3269.77008444,5.147494476813453,1.791759469228055,8.092780735994314,0,Loyal / High-Value,0,664
5778,389,7,6587.31016546,5.966146739123692,2.079441541679836,8.793052170556619,0,Loyal / High-Value,1,624
5779,692,1,1179.92003636,6.541029999189903,0.6931471805599453,7.074049105488448,3,At Risk / Churned,1,0
5780,149,6,4163.44009782,5.010635294096256,1.9459101490553128,8.334337115269063,0,Loyal / High-Value,0,896
5781,234,6,4229.56007579,5.459585514144159,1.9459101490553128,8.350089668899587,0,Loyal / High-Value,0,816
5782,175,4,1969.72002036,5.170483995038151,1.6094379124341005,7.586154247524424,0,Loyal / High-Value,0,550
5783,289,4,2453.69006157,5.66988092298052,1.6094379124341005,7.805755784425699,0,Loyal / High-Value,0,831
5784,276,8,5756.22010798,5.6240175061873385,2.19722457733622,8.65821001704899,0,Loyal / High-Value,0,711
5785,160,4,2441.77005386,5.081404364984463,1.6094379124341005,7.800887942333278,0,Loyal / High-Value,0,770
5786,142,5,2739.59006124,4.962844630259907,1.791759469228055,7.915928527014976,0,Loyal / High-Value,0,773
5787,283,9,5124.59011468,5.648974238161206,2.302585092994046,8.542000941705814,0,Loyal / High-Value,0,828
5788,241,4,2771.69003302,5.488937726156687,1.6094379124341005,7.927573258992841,0,Loyal / High-Value,0,758
5789,466,4,3294.68008808,6.1463292576688975,1.6094379124341005,8.100367825663332,0,Loyal / High-Value,1,448
5790,601,5,1904.79004284,6.400257445308821,1.791759469228055,7.55265192223888,0,Loyal / High-Value,1,479
5791,135,5,3779.580076351,4.912654885736052,1.791759469228055,8.237632736192069,0,Loyal / High-Value,0,954
5792,138,5,2859.64003945,4.934473933130692,1.791759469228055,7.95880066879413,0,Loyal / High-Value,0,688
5793,295,3,1855.7400285,5.69035945432406,1.3862943611198906,7.526577556129707,3,At Risk / Churned,0,830
5794,533,2,539.9400177,6.280395838960195,1.0986122886681098,6.293308399686675,3,At Risk / Churned,1,50
5795,202,4,3159.56004726,5.313205979041787,1.6094379124341005,8.05850452102312,0,Loyal / High-Value,0,758
5796,618,4,3574.5300674,6.428105272684596,1.6094379124341005,8.181868714738508,3,At Risk / Churned,1,452
5797,164,7,4661.62010966,5.10594547390058,2.079441541679836,8.447332824405255,0,Loyal / High-Value,0,650
5798,475,2,1379.9300385,6.16541785423142,1.0986122886681098,7.230512492097065,3,At Risk / Churned,1,39
5799,146,2,2079.83003998,4.990432586778736,1.0986122886681098,7.640522150775715,3,At Risk / Churned,0,624
5800,583,8,4084.56011013,6.369900982828227,2.19722457733622,8.31521411175777,0,Loyal / High-Value,1,502
5801,364,4,2159.56005098,5.899897353582492,1.6094379124341005,7.67812274993133,3,At Risk / Churned,1,623
5802,250,2,1309.83002478,5.525452939131784,1.0986122886681098,7.178415822253509,3,At Risk / Churned,0,783
5803,153,9,7099.13012708,5.0369526024136295,2.302585092994046,8.867868390619202,0,Loyal / High-Value,0,922
5804,250,5,3614.59007642,5.525452939131784,1.791759469228055,8.193010351264,0,Loyal / High-Value,0,736
5805,152,7,4729.47008908,5.030437921392435,2.079441541679836,8.461779861131168,0,Loyal / High-Value,0,875
5806,312,4,2389.73005676,5.746203190540153,1.6094379124341005,7.779354061360706,0,Loyal / High-Value,1,793
5807,336,6,3739.67007462,5.820082930352362,1.9459101490553128,8.227020038697463,0,Loyal / High-Value,1,274
5808,270,3,1109.90003588,5.602118820879701,1.3862943611198906,7.012925808885813,3,At Risk / Churned,0,390
5809,585,1,709.980011,6.373319789577012,0.6931471805599453,6.566644315483987,3,At Risk / Churned,1,0
5810,538,3,1741.66003235,6.289715570908998,1.3862943611198906,7.463167979077555,3,At Risk / Churned,1,541
5811,189,4,2364.66003989,5.247024072160486,1.6094379124341005,7.768812348622853,0,Loyal / High-Value,0,839
5812,181,6,3843.56007386,5.204006687076795,1.9459101490553128,8.2544144602729,0,Loyal / High-Value,0,884
5813,389,6,3149.67004786,5.966146739123692,1.9459101490553128,8.055370422805696,0,Loyal / High-Value,1,720
5814,134,5,2129.79003916,4.90527477843843,1.791759469228055,7.664248100336968,0,Loyal / High-Value,0,954
5815,232,7,5554.45014765,5.4510384535657,2.079441541679836,8.622534733471067,0,Loyal / High-Value,0,856
5816,227,3,1029.83001712,5.429345628954441,1.3862943611198906,6.938119598571531,3,At Risk / Churned,0,894
5817,452,4,1719.79004676,6.115892125483034,1.6094379124341005,7.450538793859619,3,At Risk / Churned,1,319
5818,365,4,2564.71005252,5.902633333401366,1.6094379124341005,7.84999054289083,0,Loyal / High-Value,1,703
5819,249,4,2194.78002935,5.521460917862246,1.6094379124341005,7.69429262882804,0,Loyal / High-Value,0,701
5820,419,4,2134.73006245,6.040254711277414,1.6094379124341005,7.666563816836569,3,At Risk / Churned,1,585
5821,158,10,5837.31011397,5.068904202220232,2.3978952727983707,8.672196669902187,0,Loyal / High-Value,0,712
5822,132,3,2129.65002828,4.890349128221754,1.3862943611198906,7.664182389742504,3,At Risk / Churned,0,807
5823,1014,1,119.9700012,6.922643891475888,0.6931471805599453,4.795542590891571,3,At Risk / Churned,1,0
5824,172,7,5333.54010016,5.153291594497779,2.079441541679836,8.58195795573889,0,Loyal / High-Value,0,675
5825,326,3,1479.8100281,5.7899601708972535,1.3862943611198906,7.300344533319016,3,At Risk / Churned,1,509
5826,845,3,1799.81003955,6.740519359606223,1.3862943611198906,7.495991864626959,3,At Risk / Churned,1,241
5827,220,3,1649.84005746,5.3981627015177525,1.3862943611198906,7.409039563067426,3,At Risk / Churned,0,264
5828,153,12,6950.13012901,5.0369526024136295,2.5649493574615367,8.846659533830158,0,Loyal / High-Value,0,950
5829,162,7,4429.44009786,5.093750200806762,2.079441541679836,8.396254202994195,0,Loyal / High-Value,0,774
5830,844,2,399.9900055,6.739336627357174,1.0986122886681098,5.993936503055813,3,At Risk / Churned,1,206
5831,181,5,2234.60004036,5.204006687076795,1.791759469228055,7.712264945448862,0,Loyal / High-Value,0,904
5832,136,6,3889.61007308,4.919980925828125,1.9459101490553128,8.26632125544174,0,Loyal / High-Value,0,638
5833,620,3,1259.83002856,6.431331081933479,1.3862943611198906,7.139525535888521,3,At Risk / Churned,1,411
5834,570,3,1859.85003666,6.3473892096560105,1.3862943611198906,7.528788671267448,3,At Risk / Churned,1,460
5835,745,2,1349.82003024,6.61472560020376,1.0986122886681098,7.208467116829071,3,At Risk / Churned,1,269
5836,270,7,4159.24006646,5.602118820879701,2.079441541679836,8.333328059873903,0,Loyal / High-Value,0,752
5837,705,4,3227.67005922,6.559615237493242,1.6094379124341005,8.079825585054373,3,At Risk / Churned,1,392
5838,324,4,2829.57004934,5.783825182329737,1.6094379124341005,7.948233401215002,0,Loyal / High-Value,1,639
5839,180,5,3899.29006186,5.198497031265826,1.791759469228055,8.268806204187964,0,Loyal / High-Value,0,641
5840,233,5,3619.59008418,5.455321115357702,1.791759469228055,8.194392298215229,0,Loyal / High-Value,0,581
5841,193,5,3129.7000733,5.267858159063328,1.791759469228055,8.049011924115835,0,Loyal / High-Value,0,842
5842,738,2,1139.88003924,6.6052979209482015,1.0986122886681098,7.039555207823014,3,At Risk / Churned,1,19
5843,340,4,2069.79003148,5.831882477283517,1.6094379124341005,7.63568547116644,3,At Risk / Churned,1,671
5844,140,6,3369.61009598,4.948759890378168,1.9459101490553128,8.122849044343907,0,Loyal / High-Value,0,778
5845,156,9,4371.50012606,5.056245805348308,2.302585092994046,8.383090235722946,0,Loyal / High-Value,0,814
5846,260,3,2049.6300392,5.564520407322694,1.3862943611198906,7.625902361109482,3,At Risk / Churned,0,502
5847,330,3,2079.79004865,5.802118375377063,1.3862943611198906,7.64050293165953,3,At Risk / Churned,1,770
5848,277,6,3229.44005584,5.627621113690637,1.9459101490553128,8.080373647134993,0,Loyal / High-Value,0,783
5849,144,6,2934.60006318,4.976733742420574,1.9459101490553128,7.984667162192913,0,Loyal / High-Value,0,837
5850,391,3,1809.82003026,5.971261839790462,1.3862943611198906,7.501535077053529,3,At Risk / Churned,1,314
5851,526,4,2484.72002416,6.267200548541362,1.6094379124341005,7.818317644714757,3,At Risk / Churned,1,388
5852,341,6,4432.33005522,5.834810737062605,1.9459101490553128,8.396906286117401,0,Loyal / High-Value,1,707
5853,336,6,3504.3300134,5.820082930352362,1.9459101490553128,8.162039950072046,0,Loyal / High-Value,1,698
5854,240,4,2234.750042,5.484796933490655,1.6094379124341005,7.712332040011932,0,Loyal / High-Value,0,873
5855,221,5,3269.71008306,5.402677381872279,1.791759469228055,8.092762391100354,0,Loyal / High-Value,0,827
5856,421,6,3334.70008854,6.045005314036012,1.9459101490553128,8.112437857920467,0,Loyal / High-Value,1,344
5857,261,7,2504.50004777,5.568344503761097,2.079441541679836,7.8262436134658335,0,Loyal / High-Value,0,551
5858,204,4,1369.8500061,5.3230099791384085,1.6094379124341005,7.223186268836114,0,Loyal / High-Value,0,900
5859,220,8,4511.33006483,5.3981627015177525,2.19722457733622,8.414568943168593,0,Loyal / High-Value,0,871
5860,741,4,1651.7700272,6.60934924316738,1.6094379124341005,7.410207963641405,3,At Risk / Churned,1,319
5861,476,6,3499.67009364,6.1675164908883415,1.9459101490553128,8.160709684477988,0,Loyal / High-Value,1,577
5862,251,5,1938.86005028,5.529429087511423,1.791759469228055,7.5703711104243006,0,Loyal / High-Value,0,870
5863,632,6,3171.64005081,6.450470422144176,1.9459101490553128,8.062319343865548,0,Loyal / High-Value,1,494
5864,289,3,2209.70000092,5.66988092298052,1.3862943611198906,7.701064486857221,3,At Risk / Churned,0,693
5865,343,7,5093.39009482,5.840641657373398,2.079441541679836,8.535895231881014,0,Loyal / High-Value,1,746
5866,343,3,2109.80006032,5.840641657373398,1.3862943611198906,7.654822330108355,3,At Risk / Churned,1,499
5867,373,9,6619.34013004,5.924255797414532,2.302585092994046,8.797902026771311,0,Loyal / High-Value,1,696
5868,187,6,2724.63005834,5.236441962829949,1.9459101490553128,7.910454894441216,0,Loyal / High-Value,0,907
5869,333,3,2229.80005268,5.811140992976701,1.3862943611198906,7.710115568130245,3,At Risk / Churned,1,700
5870,132,7,4199.58009346,4.890349128221754,2.079441541679836,8.342977912224594,0,Loyal / High-Value,0,710
5871,344,6,1815.71004866,5.84354441703136,1.9459101490553128,7.504782478700387,0,Loyal / High-Value,1,772
5872,868,2,1159.79002762,6.767343125265392,1.0986122886681098,7.056856110578561,3,At Risk / Churned,1,190
5873,173,9,5739.25012035,5.159055299214529,2.302585092994046,8.655258063338119,0,Loyal / High-Value,0,776
5874,370,7,3724.31007577,5.916202062607435,2.079441541679836,8.222905369166702,0,Loyal / High-Value,1,572
5875,173,8,6429.16014118,5.159055299214529,2.19722457733622,8.76875472223724,0,Loyal / High-Value,0,923
5876,143,6,3917.57009508,4.969813299576001,1.9459101490553128,8.273482094575877,0,Loyal / High-Value,0,931
5877,535,6,3799.54006184,6.284134161070802,1.9459101490553128,8.24289845715301,0,Loyal / High-Value,1,465
5878,223,7,4929.55008704,5.41164605185504,2.079441541679836,8.503205840333502,0,Loyal / High-Value,0,739
5879,290,4,3689.5900575,5.673323267171493,1.6094379124341005,8.213541631432355,0,Loyal / High-Value,0,550
5880,123,4,1829.8100281,4.820281565605037,1.6094379124341005,7.512513786206042,0,Loyal / High-Value,0,714
5881,190,4,2598.54002756,5.25227342804663,1.6094379124341005,7.863089795881792,0,Loyal / High-Value,0,645
5882,343,3,674.91001317,5.840641657373398,1.3862943611198906,6.516059950569735,3,At Risk / Churned,1,473
5883,405,4,769.95000838,6.0063531596017325,1.6094379124341005,6.647623531487068,3,At Risk / Churned,1,603
5884,264,4,1480.70001604,5.579729825986222,1.6094379124341005,7.300945367040092,3,At Risk / Churned,0,189
5885,293,4,2949.770073,5.683579767338681,1.6094379124341005,7.989821456963326,0,Loyal / High-Value,0,816
5886,369,4,3429.61008273,5.91350300563827,1.6094379124341005,8.140493391028713,0,Loyal / High-Value,1,645
5887,302,6,2355.78004844,5.713732805509369,1.9459101490553128,7.765051580143002,0,Loyal / High-Value,0,755
5888,163,4,2349.84004982,5.099866427824199,1.6094379124341005,7.762528011270248,0,Loyal / High-Value,0,852
5889,706,2,1849.77004248,6.561030665896573,1.0986122886681098,7.523357070647253,3,At Risk / Churned,1,410
5890,203,4,3747.72008325,5.318119993844216,1.6094379124341005,8.229169749571222,0,Loyal / High-Value,0,815
5891,133,7,4119.44008618,4.897839799950911,2.079441541679836,8.32371525367302,0,Loyal / High-Value,0,946
5892,392,1,549.8699951,5.973809611869261,0.6931471805599453,6.311498837756686,3,At Risk / Churned,1,0
5893,321,2,1209.75000758,5.7745515455444085,1.0986122886681098,7.098995287543921,3,At Risk / Churned,1,178
5894,379,3,1201.87003901,5.940171252720432,1.3862943611198906,7.092465679390807,3,At Risk / Churned,1,479
5895,277,3,2589.62002948,5.627621113690637,1.3862943611198906,7.859652519665125,3,At Risk / Churned,0,278
5896,184,5,1834.74003029,5.220355825078324,1.791759469228055,7.515202965452204,0,Loyal / High-Value,0,889
5897,145,12,8061.120201199999,4.983606621708336,2.5649493574615367,8.994931853166559,0,Loyal / High-Value,0,801
5898,176,3,2239.6700439,5.176149732573829,1.3862943611198906,7.714530226860673,3,At Risk / Churned,0,241
5899,139,7,4029.4800683,4.941642422609304,2.079441541679836,8.301640771493712,0,Loyal / High-Value,0,813
5900,568,6,4129.63010798,6.343880434126331,1.9459101490553128,8.326185242835846,0,Loyal / High-Value,1,366
5901,280,2,879.9300232,5.638354669333745,1.0986122886681098,6.780978193950669,3,At Risk / Churned,0,780
5902,187,4,2549.70006556,5.236441962829949,1.6094379124341005,7.844123135988219,0,Loyal / High-Value,0,705
5903,387,5,2374.77001958,5.961005339623274,1.791759469228055,7.77307688269172,0,Loyal / High-Value,1,738
5904,529,9,5923.4201586,6.272877006546167,2.302585092994046,8.686838097686959,0,Loyal / High-Value,1,513
5905,194,5,3119.73006448,5.272999558563747,1.791759469228055,8.045822248456602,0,Loyal / High-Value,0,692
5906,547,5,3714.69007112,6.306275286948016,1.791759469228055,8.220319692558768,0,Loyal / High-Value,1,159
5907,324,7,5209.33012016,5.783825182329737,2.079441541679836,8.558398495534702,0,Loyal / High-Value,1,737
5908,124,4,2049.83004382,4.8283137373023015,1.6094379124341005,7.625999889607192,0,Loyal / High-Value,0,893
5909,165,3,1799.75003438,5.111987788356544,1.3862943611198906,7.495958542861517,3,At Risk / Churned,0,547
5910,134,6,4359.69008266,4.90527477843843,1.9459101490553128,8.380385599658231,0,Loyal / High-Value,0,842
5911,821,3,2149.79005058,6.71174039505618,1.3862943611198906,7.673590519008885,3,At Risk / Churned,1,224
5912,663,1,389.9000091,6.498282149476434,0.6931471805599453,5.96845179607852,3,At Risk / Churned,1,0
5913,132,7,4288.44005218,4.890349128221754,2.079441541679836,8.363911479435702,0,Loyal / High-Value,0,969
5914,179,6,2949.70006558,5.19295685089021,1.9459101490553128,7.989797731546316,0,Loyal / High-Value,0,740
5915,266,2,649.83001135,5.58724865840025,1.0986122886681098,6.478248488832961,3,At Risk / Churned,0,184
5916,162,5,1502.88003357,5.093750200806762,1.791759469228055,7.315803736414831,0,Loyal / High-Value,0,621
5917,663,3,2889.73006438,6.498282149476434,1.3862943611198906,7.969264366636593,3,At Risk / Churned,1,61
5918,254,5,3519.6700821,5.541263545158426,1.791759469228055,8.166406614708126,0,Loyal / High-Value,0,863
5919,141,4,2289.71005244,4.955827057601261,1.6094379124341005,7.736617115055267,0,Loyal / High-Value,0,350
5920,404,4,1257.77002726,6.003887067106539,1.6094379124341005,7.137890354341158,3,At Risk / Churned,1,347
5921,355,6,2804.55003732,5.87493073085203,1.9459101490553128,7.93935489046951,0,Loyal / High-Value,1,763
5922,208,5,1119.82001492,5.342334251964811,1.791759469228055,7.0218158525721295,0,Loyal / High-Value,0,889
5923,128,6,3715.60008054,4.859812404361672,1.9459101490553128,8.220564572509893,0,Loyal / High-Value,0,870
5924,379,6,2304.61002726,5.940171252720432,1.9459101490553128,7.743100574324974,0,Loyal / High-Value,1,640
5925,683,3,1339.8600159,6.52795791762255,1.3862943611198906,7.201066489987997,3,At Risk / Churned,1,440
5926,320,7,4004.50006112,5.771441123130016,2.079441541679836,8.295423710914191,0,Loyal / High-Value,1,758
5927,130,8,8169.13019948,4.875197323201151,2.19722457733622,9.008240124015929,0,Loyal / High-Value,0,845
5928,187,5,2299.7600365,5.236441962829949,1.791759469228055,7.740994797982624,0,Loyal / High-Value,0,919
5929,136,7,4097.3200761,4.919980925828125,2.079441541679836,8.318332431190452,0,Loyal / High-Value,0,843
5930,334,2,1649.81003576,5.814130531825066,1.0986122886681098,7.409021377191181,3,At Risk / Churned,1,68
5931,630,2,850.870018,6.447305862541213,1.0986122886681098,6.747433954157834,3,At Risk / Churned,1,249
5932,293,3,1259.83002858,5.683579767338681,1.3862943611198906,7.139525535904383,3,At Risk / Churned,0,735
5933,578,3,1149.9400177,6.361302477572996,1.3862943611198906,7.0483342941580345,3,At Risk / Churned,1,542
5934,763,2,419.97000504,6.638567789166521,1.0986122886681098,6.042561584208331,3,At Risk / Churned,1,199
5935,467,5,1625.77003486,6.148468295917647,1.791759469228055,7.394351754180612,0,Loyal / High-Value,1,626
5936,349,7,5389.55010622,5.857933154483459,2.079441541679836,8.592402719218413,0,Loyal / High-Value,1,713
5937,418,2,1319.78002164,6.037870919922137,1.0986122886681098,7.185977766537553,3,At Risk / Churned,1,691
5938,264,6,4840.53010759,5.579729825986222,1.9459101490553128,8.48498608768143,0,Loyal / High-Value,0,777
5939,756,2,1149.8800354,6.6293632534374485,1.0986122886681098,7.048282176878117,3,At Risk / Churned,1,135
5940,234,4,2159.75003816,5.459585514144159,1.6094379124341005,7.678210680293282,0,Loyal / High-Value,0,757
5941,286,7,4767.4601099,5.659482215759621,2.079441541679836,8.469778703648966,0,Loyal / High-Value,0,673
5942,268,3,2677.69006744,5.594711379601839,1.3862943611198906,7.893083173206655,3,At Risk / Churned,0,762
5943,134,6,4715.5800973,4.90527477843843,1.9459101490553128,8.45883926030551,0,Loyal / High-Value,0,941
5944,145,5,3721.41007811,4.983606621708336,1.791759469228055,8.222126607949404,0,Loyal / High-Value,0,879
5945,141,4,1869.78002162,4.955827057601261,1.6094379124341005,7.534110746737622,0,Loyal / High-Value,0,767
5946,122,5,5183.62005984,4.812184355372417,1.791759469228055,8.55345184118801,0,Loyal / High-Value,0,898
5947,199,3,1239.72002034,5.298317366548036,1.3862943611198906,7.123447151644904,3,At Risk / Churned,0,893
5948,234,7,2339.6900482,5.459585514144159,2.079441541679836,7.758201057272694,0,Loyal / High-Value,0,831
5949,332,4,2794.8700715,5.808142489980444,1.6094379124341005,7.935898632853363,0,Loyal / High-Value,1,523
5950,303,5,2731.65002064,5.717027701406222,1.791759469228055,7.913027120882133,0,Loyal / High-Value,0,383
5951,185,8,4238.24005871,5.225746673713202,2.19722457733622,8.35213930072581,0,Loyal / High-Value,0,723
5952,431,8,6299.49015048,6.068425588244111,2.19722457733622,8.748382711016724,0,Loyal / High-Value,1,654
5953,998,4,1809.71003344,6.906754778648554,1.6094379124341005,7.501474331005258,3,At Risk / Churned,1,106
5954,682,4,2999.74005898,6.52649485957079,1.6094379124341005,8.006614223554845,3,At Risk / Churned,1,191
5955,379,4,3311.67008212,5.940171252720432,1.6094379124341005,8.105509814522001,0,Loyal / High-Value,1,499
5956,149,2,1909.7000122,5.010635294096256,1.0986122886681098,7.555224952430525,3,At Risk / Churned,0,237
5957,419,4,2559.7400512,6.040254711277414,1.6094379124341005,7.848051578197313,3,At Risk / Churned,1,209
5958,223,5,3925.15002251,5.41164605185504,1.791759469228055,8.275414586666182,0,Loyal / High-Value,0,790
5959,191,4,3154.63007354,5.2574953720277815,1.6094379124341005,8.056943461388476,0,Loyal / High-Value,0,625
5960,211,3,2239.70003894,5.356586274672012,1.3862943611198906,7.714543613409628,3,At Risk / Churned,0,875
5961,719,2,1129.82003785,6.579251212010101,1.0986122886681098,7.0306983457278776,3,At Risk / Churned,1,28
5962,149,6,2503.68006144,5.010635294096256,1.9459101490553128,7.8259162853780415,0,Loyal / High-Value,0,835
5963,566,1,629.9500122,6.340359303727752,0.6931471805599453,6.447226639434842,3,At Risk / Churned,1,0
5964,205,4,3819.44007106,5.327876168789581,1.6094379124341005,8.248120896813566,0,Loyal / High-Value,0,721
5965,174,8,5311.46011742,5.1647859739235145,2.19722457733622,8.577810305895316,0,Loyal / High-Value,0,941
5966,237,6,2109.8000566,5.472270673671475,1.9459101490553128,7.654822328345991,0,Loyal / High-Value,0,795
5967,195,2,1644.7700194,5.278114659230517,1.0986122886681098,7.405963650575991,3,At Risk / Churned,0,840
5968,389,3,1034.9200287,5.966146739123692,1.3862943611198906,6.943045227465427,3,At Risk / Churned,1,432
5969,694,4,2259.70004654,6.543911845564792,1.6094379124341005,7.723429799408318,3,At Risk / Churned,1,364
5970,130,6,2969.72006992,4.875197323201151,1.9459101490553128,7.996559650195542,0,Loyal / High-Value,0,941
5971,376,7,5139.42011279,5.932245187448011,2.079441541679836,8.544890089115006,0,Loyal / High-Value,1,679
5972,501,4,1841.82002827,6.218600119691729,1.6094379124341005,7.519052301393194,3,At Risk / Churned,1,503
5973,141,6,4204.6300736,4.955827057601261,1.9459101490553128,8.344179400326162,0,Loyal / High-Value,0,884
5974,123,5,3493.61007694,4.820281565605037,1.791759469228055,8.158977082475438,0,Loyal / High-Value,0,942
5975,660,2,579.84999838,6.493753839851686,1.0986122886681098,6.364492545170467,3,At Risk / Churned,1,65
5976,125,6,4835.46006774,4.836281906951478,1.9459101490553128,8.48393834115101,0,Loyal / High-Value,0,646
5977,163,6,3139.66008766,5.099866427824199,1.9459101490553128,8.052188275809382,0,Loyal / High-Value,0,815
5978,288,3,1483.84003834,5.666426688112432,1.3862943611198906,7.303062327145206,3,At Risk / Churned,0,730
5979,213,4,2379.77005,5.365976015021851,1.6094379124341005,7.775179264754539,0,Loyal / High-Value,0,814
5980,717,1,1161.820015,6.576469569048224,0.6931471805599453,7.058603381298881,3,At Risk / Churned,1,0
5981,429,5,3371.58005717,6.063785208687608,1.791759469228055,8.123433326026998,0,Loyal / High-Value,1,672
5982,179,5,3384.6100998,5.19295685089021,1.791759469228055,8.127289405383465,0,Loyal / High-Value,0,885
5983,194,6,3519.4800645,5.272999558563747,1.9459101490553128,8.166352641253196,0,Loyal / High-Value,0,805
5984,226,7,3579.47004708,5.424950017481403,2.079441541679836,8.183249368842949,0,Loyal / High-Value,0,682
5985,314,5,2479.72004692,5.752572638825633,1.791759469228055,7.816304138518091,0,Loyal / High-Value,1,529
5986,611,2,449.9600144,6.416732282512326,1.0986122886681098,6.111378675705198,3,At Risk / Churned,1,118
5987,133,6,4539.24007619,4.897839799950911,1.9459101490553128,8.420735169855346,0,Loyal / High-Value,0,789
5988,823,4,2134.77003482,6.714170529909472,1.6094379124341005,7.6665825326830355,3,At Risk / Churned,1,169
5989,136,8,4779.5401078,4.919980925828125,2.19722457733622,8.472308812365842,0,Loyal / High-Value,0,943
5990,340,6,3754.41003987,5.831882477283517,1.9459101490553128,8.230952756604037,0,Loyal / High-Value,1,641
5991,172,5,1839.75003446,5.153291594497779,1.791759469228055,7.517928394969457,0,Loyal / High-Value,0,188
5992,238,6,3537.41009146,5.476463551931511,1.9459101490553128,8.171432778533998,0,Loyal / High-Value,0,851
5993,650,3,1624.84004407,6.478509642208569,1.3862943611198906,7.393779911388039,3,At Risk / Churned,1,399
5994,431,8,4049.41005333,6.068425588244111,2.19722457733622,8.306573402711182,0,Loyal / High-Value,1,674
5996,413,3,1729.8200378,6.025865973825314,1.3862943611198906,7.456350585473453,3,At Risk / Churned,1,399
5997,442,1,1199.9000092,6.093569770045136,0.6931471805599453,7.090826562327559,3,At Risk / Churned,1,0
5998,131,4,3279.29002774,4.882801922586371,1.6094379124341005,8.095687120560562,0,Loyal / High-Value,0,778
5999,153,6,4379.45012294,5.0369526024136295,1.9459101490553128,8.384906765884764,0,Loyal / High-Value,0,901
6000,841,1,250.0,6.735780014242327,0.6931471805599453,5.525452939131784,3,At Risk / Churned,1,0
6001,802,1,909.90002442,6.688354713946762,0.6931471805599453,6.814433148559415,3,At Risk / Churned,1,0
6002,386,4,2059.68003853,5.958424693029782,1.6094379124341005,7.630791323098659,3,At Risk / Churned,1,710
6003,148,9,4679.5701141,5.003946305945459,2.302585092994046,8.451175200744467,0,Loyal / High-Value,0,838
6004,342,5,2673.65006256,5.83773044716594,1.791759469228055,7.891573833038142,0,Loyal / High-Value,1,740
6005,142,7,3799.48005486,4.962844630259907,2.079441541679836,8.242882667961801,0,Loyal / High-Value,0,948
6006,353,5,3493.55006022,5.869296913133774,1.791759469228055,8.158959908245969,0,Loyal / High-Value,1,764
6007,378,3,1749.87005047,5.937536205082426,1.3862943611198906,7.467868115065802,3,At Risk / Churned,1,417
6008,326,7,4014.41008374,5.7899601708972535,2.079441541679836,8.297894759082949,0,Loyal / High-Value,1,791
6009,619,3,2689.65006628,6.429719478039138,1.3862943611198906,7.897538103727869,3,At Risk / Churned,1,387
6010,153,4,2259.7100602,5.0369526024136295,1.6094379124341005,7.723434228849472,0,Loyal / High-Value,0,868
6011,134,5,3219.5800437,4.90527477843843,1.791759469228055,8.077316760110621,0,Loyal / High-Value,0,958
6012,660,6,2343.7600479,6.493753839851686,1.9459101490553128,7.7599383506554815,0,Loyal / High-Value,1,409
6013,565,5,1595.75001727,6.338594078203183,1.791759469228055,7.375725603257417,0,Loyal / High-Value,1,410
6014,600,6,4584.41012574,6.398594934535208,1.9459101490553128,8.430634830142765,0,Loyal / High-Value,1,508
